text,label
What platform and software engine does Dota 2 use?[SEP]dbo:Work,1
What platform and software engine does Dota 2 use?[SEP]dbo:Country,0
who did jiang zemin replaced as the president of the people's republic of china?[SEP]dbo:Person,1
who did jiang zemin replaced as the president of the people's republic of china?[SEP]dbo:Family,0
who did jiang zemin replaced as the president of the people's republic of china?[SEP]dbo:Agent,1
who did jiang zemin replaced as the president of the people's republic of china?[SEP]dbo:Holiday,0
What IBM Denmark IT firm has the least market capitalization?[SEP]dbo:Company,1
What IBM Denmark IT firm has the least market capitalization?[SEP]dbo:PoliticalParty,0
What IBM Denmark IT firm has the least market capitalization?[SEP]dbo:Organisation,1
What IBM Denmark IT firm has the least market capitalization?[SEP]dbo:Family,0
What IBM Denmark IT firm has the least market capitalization?[SEP]dbo:Agent,1
What IBM Denmark IT firm has the least market capitalization?[SEP]dbo:MusicalArtist,0
Which is the short film that had Sergei Eisenstein as film editor?[SEP]dbo:Film,1
Which is the short film that had Sergei Eisenstein as film editor?[SEP]dbo:Website,0
Which is the short film that had Sergei Eisenstein as film editor?[SEP]dbo:Work,1
Which is the short film that had Sergei Eisenstein as film editor?[SEP]dbo:Media,0
What is the terminus of the Menai Bridge[SEP]dbo:Road,1
What is the terminus of the Menai Bridge[SEP]dbo:RailwayLine,0
What is the terminus of the Menai Bridge[SEP]dbo:RouteOfTransportation,1
What is the terminus of the Menai Bridge[SEP]dbo:Airport,0
What is the terminus of the Menai Bridge[SEP]dbo:Infrastructure,1
What is the terminus of the Menai Bridge[SEP]dbo:Zoo,0
What is the terminus of the Menai Bridge[SEP]dbo:ArchitecturalStructure,1
What is the terminus of the Menai Bridge[SEP]dbo:SkiResort,0
What is the terminus of the Menai Bridge[SEP]dbo:Place,1
What is the terminus of the Menai Bridge[SEP]dbo:CelestialBody,0
What is the terminus of the Menai Bridge[SEP]dbo:Location,1
What is the terminus of the Menai Bridge[SEP]dbo:TopicalConcept,0
What shows after The Simpsons?[SEP]dbo:Media,1
What shows after The Simpsons?[SEP]dbo:Holiday,0
Which is the free and open-source software that is named after Linux?[SEP]dbo:Software,1
Which is the free and open-source software that is named after Linux?[SEP]dbo:Website,0
Which is the free and open-source software that is named after Linux?[SEP]dbo:Work,1
Which is the free and open-source software that is named after Linux?[SEP]dbo:Location,0
"What are Breann McGregor and Anika Knudsen, both known for?[SEP]dbo:Magazine",1
"What are Breann McGregor and Anika Knudsen, both known for?[SEP]dbo:AcademicJournal",0
"What are Breann McGregor and Anika Knudsen, both known for?[SEP]dbo:PeriodicalLiterature",1
"What are Breann McGregor and Anika Knudsen, both known for?[SEP]dbo:Play",0
"What are Breann McGregor and Anika Knudsen, both known for?[SEP]dbo:WrittenWork",1
"What are Breann McGregor and Anika Knudsen, both known for?[SEP]dbo:Website",0
"What are Breann McGregor and Anika Knudsen, both known for?[SEP]dbo:TelevisionShow",1
"What are Breann McGregor and Anika Knudsen, both known for?[SEP]dbo:TelevisionEpisode",0
"What are Breann McGregor and Anika Knudsen, both known for?[SEP]dbo:Work",1
"What are Breann McGregor and Anika Knudsen, both known for?[SEP]dbo:City",0
What are the historical ethnical group which start with the letter xiongnu[SEP]dbo:EthnicGroup,1
What are the historical ethnical group which start with the letter xiongnu[SEP]dbo:Location,0
how many member active in for Lysander Spooner ?[SEP]dbo:Organisation,1
how many member active in for Lysander Spooner ?[SEP]dbo:Family,0
how many member active in for Lysander Spooner ?[SEP]dbo:Agent,1
how many member active in for Lysander Spooner ?[SEP]dbo:SoccerPlayer,0
Who starred in Nothing in Common and produced From the Earth to the Moon?[SEP]dbo:Person,1
Who starred in Nothing in Common and produced From the Earth to the Moon?[SEP]dbo:Family,0
Who starred in Nothing in Common and produced From the Earth to the Moon?[SEP]dbo:Agent,1
Who starred in Nothing in Common and produced From the Earth to the Moon?[SEP]dbo:PoliticalParty,0
What is won by the honorary titles of The Settlers of Catan?[SEP]dbo:BoardGame,1
What is won by the honorary titles of The Settlers of Catan?[SEP]dbo:BoardGame,0
What is won by the honorary titles of The Settlers of Catan?[SEP]dbo:Game,1
What is won by the honorary titles of The Settlers of Catan?[SEP]dbo:Game,0
What is won by the honorary titles of The Settlers of Catan?[SEP]dbo:Activity,1
What is won by the honorary titles of The Settlers of Catan?[SEP]dbo:TopicalConcept,0
Who are the people which ITV(TV network) has employed?[SEP]dbo:Person,1
Who are the people which ITV(TV network) has employed?[SEP]dbo:Family,0
Who are the people which ITV(TV network) has employed?[SEP]dbo:Agent,1
Who are the people which ITV(TV network) has employed?[SEP]dbo:MountainRange,0
which record did pole vault hold and which is the height?[SEP]dbo:Person,1
which record did pole vault hold and which is the height?[SEP]dbo:Family,0
which record did pole vault hold and which is the height?[SEP]dbo:Agent,1
which record did pole vault hold and which is the height?[SEP]dbo:Person,0
Who was in missions of Gemini 8 and Apollo 11?[SEP]dbo:Astronaut,1
Who was in missions of Gemini 8 and Apollo 11?[SEP]dbo:Architect,0
Who was in missions of Gemini 8 and Apollo 11?[SEP]dbo:Person,1
Who was in missions of Gemini 8 and Apollo 11?[SEP]dbo:Family,0
Who was in missions of Gemini 8 and Apollo 11?[SEP]dbo:Agent,1
Who was in missions of Gemini 8 and Apollo 11?[SEP]dbo:Work,0
Which Led Zeppelin single is in tracklist IV?[SEP]dbo:Single,1
Which Led Zeppelin single is in tracklist IV?[SEP]dbo:Song,0
Which Led Zeppelin single is in tracklist IV?[SEP]dbo:MusicalWork,1
Which Led Zeppelin single is in tracklist IV?[SEP]dbo:Website,0
Which Led Zeppelin single is in tracklist IV?[SEP]dbo:Work,1
Which Led Zeppelin single is in tracklist IV?[SEP]dbo:UnitOfWork,0
Which sport at Polytechnic University of the Philippines Taguig is the field of Jon speelman ?[SEP]dbo:Sport,1
Which sport at Polytechnic University of the Philippines Taguig is the field of Jon speelman ?[SEP]dbo:Game,0
Which sport at Polytechnic University of the Philippines Taguig is the field of Jon speelman ?[SEP]dbo:Game,1
Which sport at Polytechnic University of the Philippines Taguig is the field of Jon speelman ?[SEP]dbo:Sport,0
Which sport at Polytechnic University of the Philippines Taguig is the field of Jon speelman ?[SEP]dbo:Activity,1
Which sport at Polytechnic University of the Philippines Taguig is the field of Jon speelman ?[SEP]dbo:PublicService,0
Which institution of the Alton Ochsner is also the alma mater of John Michael Seabright ?[SEP]dbo:University,1
Which institution of the Alton Ochsner is also the alma mater of John Michael Seabright ?[SEP]dbo:Library,0
Which institution of the Alton Ochsner is also the alma mater of John Michael Seabright ?[SEP]dbo:EducationalInstitution,1
Which institution of the Alton Ochsner is also the alma mater of John Michael Seabright ?[SEP]dbo:PoliticalParty,0
Which institution of the Alton Ochsner is also the alma mater of John Michael Seabright ?[SEP]dbo:Organisation,1
Which institution of the Alton Ochsner is also the alma mater of John Michael Seabright ?[SEP]dbo:Family,0
Which institution of the Alton Ochsner is also the alma mater of John Michael Seabright ?[SEP]dbo:Agent,1
Which institution of the Alton Ochsner is also the alma mater of John Michael Seabright ?[SEP]dbo:Holiday,0
What are the death place of the models whose hair color was Red?[SEP]dbo:Country,1
What are the death place of the models whose hair color was Red?[SEP]dbo:Department,0
What are the death place of the models whose hair color was Red?[SEP]dbo:City,1
What are the death place of the models whose hair color was Red?[SEP]dbo:HistoricalCountry,0
What are the death place of the models whose hair color was Red?[SEP]dbo:Settlement,1
What are the death place of the models whose hair color was Red?[SEP]dbo:Street,0
What are the death place of the models whose hair color was Red?[SEP]dbo:PopulatedPlace,1
What are the death place of the models whose hair color was Red?[SEP]dbo:SkiResort,0
What are the death place of the models whose hair color was Red?[SEP]dbo:Place,1
What are the death place of the models whose hair color was Red?[SEP]dbo:CelestialBody,0
What are the death place of the models whose hair color was Red?[SEP]dbo:Location,1
What are the death place of the models whose hair color was Red?[SEP]dbo:Agent,0
Which fields of the Paul Demiville is also the faith of Koay Teng Hai ?[SEP]dbo:Country,1
Which fields of the Paul Demiville is also the faith of Koay Teng Hai ?[SEP]dbo:PoliticalParty,0
In which profession is the bricks used?[SEP]dbo:Profession,1
In which profession is the bricks used?[SEP]dbo:Profession,0
In which profession is the bricks used?[SEP]dbo:PersonFunction,1
In which profession is the bricks used?[SEP]dbo:SoccerPlayer,0
"in the aspect of UK history , what has been the diplomatic relation with Malta ?[SEP]dbo:Country",1
"in the aspect of UK history , what has been the diplomatic relation with Malta ?[SEP]dbo:Department",0
"in the aspect of UK history , what has been the diplomatic relation with Malta ?[SEP]dbo:State",1
"in the aspect of UK history , what has been the diplomatic relation with Malta ?[SEP]dbo:Street",0
"in the aspect of UK history , what has been the diplomatic relation with Malta ?[SEP]dbo:PopulatedPlace",1
"in the aspect of UK history , what has been the diplomatic relation with Malta ?[SEP]dbo:SkiResort",0
"in the aspect of UK history , what has been the diplomatic relation with Malta ?[SEP]dbo:Place",1
"in the aspect of UK history , what has been the diplomatic relation with Malta ?[SEP]dbo:CelestialBody",0
"in the aspect of UK history , what has been the diplomatic relation with Malta ?[SEP]dbo:Location",1
"in the aspect of UK history , what has been the diplomatic relation with Malta ?[SEP]dbo:AnatomicalStructure",0
Who created Judo ?[SEP]dbo:Person,1
Who created Judo ?[SEP]dbo:Family,0
Who created Judo ?[SEP]dbo:Agent,1
Who created Judo ?[SEP]dbo:BaseballTeam,0
What is the citizenship of Henry Cavendish whose end cause is Acts of Union 1800?[SEP]dbo:State,1
What is the citizenship of Henry Cavendish whose end cause is Acts of Union 1800?[SEP]dbo:Department,0
What is the citizenship of Henry Cavendish whose end cause is Acts of Union 1800?[SEP]dbo:PopulatedPlace,1
What is the citizenship of Henry Cavendish whose end cause is Acts of Union 1800?[SEP]dbo:SkiResort,0
What is the citizenship of Henry Cavendish whose end cause is Acts of Union 1800?[SEP]dbo:Place,1
What is the citizenship of Henry Cavendish whose end cause is Acts of Union 1800?[SEP]dbo:CelestialBody,0
What is the citizenship of Henry Cavendish whose end cause is Acts of Union 1800?[SEP]dbo:Location,1
What is the citizenship of Henry Cavendish whose end cause is Acts of Union 1800?[SEP]dbo:PublicService,0
Which is the taxonomic type for Papilionidae?[SEP]dbo:Taxon,1
Which is the taxonomic type for Papilionidae?[SEP]dbo:Type,0
Which is the taxonomic type for Papilionidae?[SEP]dbo:TopicalConcept,1
Which is the taxonomic type for Papilionidae?[SEP]dbo:MountainRange,0
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:President,1
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:Mayor,0
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:Politician,1
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:Architect,0
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:OfficeHolder,1
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:TelevisionPersonality,0
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:Governor,1
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:PrimeMinister,0
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:Person,1
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:Family,0
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:Agent,1
Jimmie Fisher and Winston Bryant were governors under which president?[SEP]dbo:Holiday,0
Where did William Bligh die?[SEP]dbo:City,1
Where did William Bligh die?[SEP]dbo:HistoricalSettlement,0
Where did William Bligh die?[SEP]dbo:Settlement,1
Where did William Bligh die?[SEP]dbo:Department,0
Where did William Bligh die?[SEP]dbo:PopulatedPlace,1
Where did William Bligh die?[SEP]dbo:SkiResort,0
Where did William Bligh die?[SEP]dbo:Place,1
Where did William Bligh die?[SEP]dbo:CelestialBody,0
Where did William Bligh die?[SEP]dbo:Location,1
Where did William Bligh die?[SEP]dbo:Person,0
List the things for which the relatives of Mrunalini Kunte are known?[SEP]dbo:Sport,1
List the things for which the relatives of Mrunalini Kunte are known?[SEP]dbo:Game,0
List the things for which the relatives of Mrunalini Kunte are known?[SEP]dbo:Game,1
List the things for which the relatives of Mrunalini Kunte are known?[SEP]dbo:Sport,0
List the things for which the relatives of Mrunalini Kunte are known?[SEP]dbo:Activity,1
List the things for which the relatives of Mrunalini Kunte are known?[SEP]dbo:Museum,0
"What is the confederation of the Saxe-Hildburghausen ?""[SEP]dbo:State",1
"What is the confederation of the Saxe-Hildburghausen ?""[SEP]dbo:Department",0
"What is the confederation of the Saxe-Hildburghausen ?""[SEP]dbo:PopulatedPlace",1
"What is the confederation of the Saxe-Hildburghausen ?""[SEP]dbo:SkiResort",0
"What is the confederation of the Saxe-Hildburghausen ?""[SEP]dbo:Place",1
